L	4.795996e+00	1.897892e+01	-3.924947e+00	-2.907640e+00	4.891493e+00	1.898201e+01	4.836298e+00	1.901497e+01	-4.094322e+00	-2.883047e+00	5.591206e-01	6.592446e-02	8.755643e-02	1.335354e-01	2.245416e-01	1.015558e+00	-1.649203e+00	5.000000e-02
R	4.586249e+00	1.882948e+01	-3.894338e+00	-3.021946e+00	3.986791e+00	1.904520e+01	4.632969e+00	1.886888e+01	-4.042634e+00	-2.963587e+00	1.524162e+00	6.583805e-02	8.737249e-02	1.336173e-01	2.239899e-01	1.033764e+00	-1.610799e+00	5.000000e-02
L	4.408589e+00	1.869898e+01	-3.805115e+00	-3.075866e+00	4.468500e+00	1.883396e+01	4.432244e+00	1.871880e+01	-3.990117e+00	-3.042199e+00	1.145710e+00	6.568777e-02	8.715527e-02	1.339377e-01	2.234161e-01	1.050339e+00	-1.572237e+00	5.000000e-02
R	4.233845e+00	1.855524e+01	-3.696641e+00	-3.110149e+00	4.692455e+00	1.846336e+01	4.234162e+00	1.856485e+01	-3.936854e+00	-3.118879e+00	1.319898e+00	6.551649e-02	8.693077e-02	1.347086e-01	2.228344e-01	1.065264e+00	-1.533604e+00	5.000000e-02
L	4.106479e+00	1.840422e+01	-3.532091e+00	-3.176875e+00	4.262690e+00	1.848096e+01	4.038758e+00	1.840711e+01	-3.882925e+00	-3.193624e+00	1.754365e+00	6.552811e-02	8.670552e-02	1.367119e-01	2.222596e-01	1.078577e+00	-1.494899e+00	5.000000e-02
R	3.912946e+00	1.823450e+01	-3.528513e+00	-3.354022e+00	3.424335e+00	1.883568e+01	3.846064e+00	1.824569e+01	-3.828411e+00	-3.266436e+00	7.411874e+00	6.553516e-02	8.648549e-02	1.380485e-01	2.217752e-01	1.090279e+00	-1.456242e+00	5.000000e-02
L	3.658642e+00	1.808938e+01	-3.595471e+00	-3.407867e+00	3.459187e+00	1.816698e+01	3.656107e+00	1.808067e+01	-3.773392e+00	-3.337317e+00	2.828522e+00	6.536715e-02	8.626570e-02	1.382823e-01	2.212635e-01	1.100383e+00	-1.417618e+00	5.000000e-02
R	3.503360e+00	1.793767e+01	-3.465306e+00	-3.411859e+00	4.301099e+00	1.792674e+01	3.468909e+00	1.791216e+01	-3.717946e+00	-3.406272e+00	3.395444e+00	6.524661e-02	8.606465e-02	1.391046e-01	2.206987e-01	1.108918e+00	-1.379099e+00	5.000000e-02
L	3.275360e+00	1.776873e+01	-3.489306e+00	-3.486530e+00	3.125250e+00	1.774933e+01	3.284491e+00	1.774025e+01	-3.662152e+00	-3.473310e+00	1.393392e+00	6.508405e-02	8.586990e-02	1.392965e-01	2.201398e-01	1.115880e+00	-1.340761e+00	5.000000e-02
R	3.090366e+00	1.758676e+01	-3.452227e+00	-3.613851e+00	2.656637e+00	1.788801e+01	3.102868e+00	1.756504e+01	-3.606085e+00	-3.538439e+00	2.327557e+00	6.492556e-02	8.566669e-02	1.393739e-01	2.196486e-01	1.121340e+00	-1.302581e+00	5.000000e-02
L	2.915721e+00	1.746771e+01	-3.399745e+00	-3.594407e+00	2.944902e+00	1.781537e+01	2.924051e+00	1.738662e+01	-3.549823e+00	-3.601673e+00	6.382531e+00	6.476492e-02	8.564431e-02	1.394297e-01	2.190967e-01	1.125240e+00	-1.264677e+00	5.000000e-02
R	2.760720e+00	1.725582e+01	-3.313807e+00	-3.771103e+00	3.266468e+00	1.708974e+01	2.748048e+00	1.720508e+01	-3.493438e+00	-3.663024e+00	2.992252e+00	6.460902e-02	8.550523e-02	1.396595e-01	2.186818e-01	1.127701e+00	-1.227021e+00	5.000000e-02
L	2.584605e+00	1.706979e+01	-3.254038e+00	-3.837808e+00	2.554070e+00	1.708533e+01	2.574864e+00	1.702053e+01	-3.437004e+00	-3.722509e+00	7.203776e-02	6.445176e-02	8.536299e-02	1.399082e-01	2.182887e-01	1.128678e+00	-1.189699e+00	5.000000e-02
R	2.429178e+00	1.690199e+01	-3.144043e+00	-3.803344e+00	2.550391e+00	1.688835e+01	2.404499e+00	1.683304e+01	-3.380593e+00	-3.780145e+00	2.132494e+00	6.431548e-02	8.528953e-02	1.405503e-01	2.177538e-01	1.128221e+00	-1.152720e+00	5.000000e-02
L	2.265456e+00	1.672982e+01	-3.084134e+00	-3.841145e+00	2.253706e+00	1.683344e+01	2.236950e+00	1.664273e+01	-3.324275e+00	-3.835952e+00	5.772863e-01	6.418806e-02	8.529850e-02	1.412132e-01	2.172171e-01	1.126361e+00	-1.116142e+00	5.000000e-02
R	2.097871e+00	1.653253e+01	-3.015094e+00	-3.868767e+00	1.577348e+00	1.604887e+01	2.072212e+00	1.644966e+01	-3.268118e+00	-3.889950e+00	5.021527e+00	6.405574e-02	8.528676e-02	1.419762e-01	2.166892e-01	1.123142e+00	-1.079960e+00	5.000000e-02
L	1.937306e+00	1.630342e+01	-2.947228e+00	-3.979988e+00	1.889717e+00	1.610539e+01	1.910273e+00	1.625395e+01	-3.212192e+00	-3.942161e+00	2.170959e+00	6.392720e-02	8.514861e-02	1.428334e-01	2.161761e-01	1.118517e+00	-1.044221e+00	5.000000e-02
R	1.791012e+00	1.612592e+01	-2.858853e+00	-3.962397e+00	1.743625e+00	1.626867e+01	1.751122e+00	1.605566e+01	-3.156560e+00	-3.992610e+00	1.139846e+00	6.383238e-02	8.508264e-02	1.439882e-01	2.156611e-01	1.112642e+00	-1.008978e+00	5.000000e-02
L	1.590066e+00	1.595463e+01	-2.894457e+00	-3.981809e+00	1.447453e+00	1.608532e+01	1.594741e+00	1.585490e+01	-3.101288e+00	-4.041322e+00	2.206164e+00	6.367884e-02	8.515945e-02	1.443575e-01	2.151793e-01	1.105437e+00	-9.742451e-01	5.000000e-02
R	1.453759e+00	1.572657e+01	-2.815351e+00	-4.129345e+00	1.609703e+00	1.555261e+01	1.441111e+00	1.565174e+01	-3.046439e+00	-4.088322e+00	1.752385e+00	6.353164e-02	8.511280e-02	1.448987e-01	2.146802e-01	1.096983e+00	-9.399986e-01	5.000000e-02
L	1.279592e+00	1.550738e+01	-2.795871e+00	-4.202608e+00	1.183950e+00	1.542840e+01	1.290209e+00	1.544628e+01	-2.992073e+00	-4.133638e+00	8.750671e-01	6.338372e-02	8.501406e-02	1.451874e-01	2.142192e-01	1.087317e+00	-9.063148e-01	5.000000e-02
R	1.130293e+00	1.531387e+01	-2.734833e+00	-4.207628e+00	8.289933e-01	1.552801e+01	1.142010e+00	1.523859e+01	-2.938250e+00	-4.177299e+00	1.154848e+00	6.323780e-02	8.497035e-02	1.455199e-01	2.137188e-01	1.076460e+00	-8.732223e-01	5.000000e-02
L	9.197852e-01	1.509205e+01	-2.793376e+00	-4.275819e+00	7.227056e-01	1.500752e+01	9.964857e-01	1.502876e+01	-2.885028e+00	-4.219333e+00	2.746341e+00	6.330835e-02	8.488067e-02	1.453117e-01	2.132472e-01	1.064444e+00	-8.406830e-01	5.000000e-02
R	7.871912e-01	1.491145e+01	-2.702035e+00	-4.217620e+00	1.031466e+00	1.521339e+01	8.536038e-01	1.481686e+01	-2.832463e+00	-4.259770e+00	2.876593e+00	6.332335e-02	8.492909e-02	1.452451e-01	2.127633e-01	1.051297e+00	-8.087349e-01	5.000000e-02
L	6.774535e-01	1.469940e+01	-2.586200e+00	-4.262242e+00	7.373005e-01	1.470472e+01	7.133303e-01	1.460299e+01	-2.780610e+00	-4.298641e+00	2.230265e-01	6.322234e-02	8.498660e-02	1.455147e-01	2.122780e-01	1.037059e+00	-7.774258e-01	5.000000e-02
R	5.588353e-01	1.446047e+01	-2.498765e+00	-4.384242e+00	7.221773e-01	1.424450e+01	5.756284e-01	1.438720e+01	-2.729522e+00	-4.335977e+00	1.473702e+00	6.308490e-02	8.493561e-02	1.460288e-01	2.118071e-01	1.021762e+00	-7.467174e-01	5.000000e-02
L	3.846438e-01	1.423645e+01	-2.513772e+00	-4.438068e+00	2.534352e-01	1.420285e+01	4.404586e-01	1.416959e+01	-2.679249e+00	-4.371810e+00	1.119913e+00	6.305302e-02	8.486044e-02	1.461252e-01	2.113623e-01	1.005459e+00	-7.166576e-01	5.000000e-02
R	2.526084e-01	1.398580e+01	-2.459247e+00	-4.595886e+00	-3.280233e-02	1.396044e+01	3.077789e-01	1.395022e+01	-2.629841e+00	-4.406172e+00	2.758391e+00	6.301880e-02	8.469838e-02	1.462479e-01	2.112672e-01	9.881592e-01	-6.872368e-01	5.000000e-02
L	2.250320e-01	1.374231e+01	-2.197014e+00	-4.646808e+00	4.591720e-01	1.368556e+01	1.775450e-01	1.372916e+01	-2.581347e+00	-4.439094e+00	3.583258e+00	6.295601e-02	8.450771e-02	1.482248e-01	2.112509e-01	9.698820e-01	-6.584453e-01	5.000000e-02
R	1.147644e-01	1.349953e+01	-2.116404e+00	-4.746014e+00	5.244121e-02	1.363771e+01	4.970987e-02	1.350650e+01	-2.533811e+00	-4.470610e+00	9.680821e-01	6.296580e-02	8.431499e-02	1.505624e-01	2.115896e-01	9.507179e-01	-6.303215e-01	5.000000e-02
L	-4.600013e-02	1.326610e+01	-2.133028e+00	-4.787151e+00	-1.903443e-01	1.328556e+01	-7.577534e-02	1.328229e+01	-2.487279e+00	-4.500752e+00	1.314230e+00	6.285409e-02	8.412938e-02	1.521136e-01	2.119912e-01	9.306431e-01	-6.028366e-01	5.000000e-02
R	-1.587167e-01	1.304790e+01	-2.057386e+00	-4.745773e+00	-2.750429e-01	1.314562e+01	-1.989619e-01	1.305661e+01	-2.441793e+00	-4.529552e+00	1.204091e+00	6.276975e-02	8.394001e-02	1.539644e-01	2.120106e-01	9.097195e-01	-5.760002e-01	5.000000e-02
L	-1.733208e-01	1.282695e+01	-1.813938e+00	-4.745543e+00	4.623085e-02	1.293011e+01	-3.199031e-01	1.282952e+01	-2.397395e+00	-4.557043e+00	3.533845e+00	6.339903e-02	8.375006e-02	1.585502e-01	2.119101e-01	8.879614e-01	-5.498218e-01	5.000000e-02
R	-2.839811e-01	1.260103e+01	-1.756781e+00	-4.704249e+00	-6.847925e-01	1.235634e+01	-4.386543e-01	1.260108e+01	-2.354123e+00	-4.583257e+00	3.316244e+00	6.410223e-02	8.356122e-02	1.631938e-01	2.115882e-01	8.654356e-01	-5.242824e-01	5.000000e-02
L	-3.995723e-01	1.236504e+01	-1.723912e+00	-4.740947e+00	-4.764816e-01	1.236331e+01	-5.552727e-01	1.237136e+01	-2.312016e+00	-4.608226e+00	3.653506e-01	6.480263e-02	8.337473e-02	1.675224e-01	2.113002e-01	8.421421e-01	-4.993725e-01	5.000000e-02
R	-5.110104e-01	1.215620e+01	-1.689396e+00	-4.696806e+00	-9.721224e-01	1.252071e+01	-6.698175e-01	1.214043e+01	-2.271110e+00	-4.631982e+00	3.857521e+00	6.552268e-02	8.319509e-02	1.716075e-01	2.108725e-01	8.181190e-01	-4.751205e-01	5.000000e-02
L	-5.903194e-01	1.193844e+01	-1.604828e+00	-4.700253e+00	-5.826240e-01	1.203858e+01	-7.823495e-01	1.190833e+01	-2.231440e+00	-4.654556e+00	5.277240e-01	6.661855e-02	8.303427e-02	1.762479e-01	2.104255e-01	7.933998e-01	-4.514790e-01	5.000000e-02
R	-7.040657e-01	1.170973e+01	-1.587212e+00	-4.697362e+00	-1.267572e+00	1.164951e+01	-8.929313e-01	1.167513e+01	-2.193038e+00	-4.675979e+00	2.998051e+00	6.764782e-02	8.288233e-02	1.804159e-01	2.099642e-01	7.680416e-01	-4.284668e-01	5.000000e-02
L	-8.888754e-01	1.146185e+01	-1.707436e+00	-4.750138e+00	-1.172116e+00	1.139876e+01	-1.001627e+00	1.144089e+01	-2.155937e+00	-4.696281e+00	5.129524e+00	6.791224e-02	8.271127e-02	1.824627e-01	2.095317e-01	7.420206e-01	-4.060364e-01	5.000000e-02
R	-9.760089e-01	1.123883e+01	-1.639634e+00	-4.677236e+00	-8.914411e-01	1.095899e+01	-1.108503e+00	1.120565e+01	-2.120166e+00	-4.715491e+00	3.204899e+00	6.832889e-02	8.255894e-02	1.848226e-01	2.090871e-01	7.154179e-01	-3.841972e-01	5.000000e-02
L	-1.147495e+00	1.100823e+01	-1.743467e+00	-4.700355e+00	-1.392886e+00	1.104239e+01	-1.213625e+00	1.096948e+01	-2.085754e+00	-4.733638e+00	3.727924e+00	6.831945e-02	8.241828e-02	1.858005e-01	2.086416e-01	6.882429e-01	-3.629398e-01	5.000000e-02
R	-1.231447e+00	1.076468e+01	-1.680742e+00	-4.774037e+00	-1.298943e+00	1.090120e+01	-1.317063e+00	1.073243e+01	-2.052728e+00	-4.750751e+00	8.781516e-01	6.840412e-02	8.226640e-02	1.870117e-01	2.081932e-01	6.605196e-01	-3.422642e-01	5.000000e-02
L	-1.364091e+00	1.050809e+01	-1.712607e+00	-4.823791e+00	-1.496867e+00	1.041982e+01	-1.418886e+00	1.049454e+01	-2.021113e+00	-4.766857e+00	1.494594e+00	6.835104e-02	8.209298e-02	1.877072e-01	2.077759e-01	6.323004e-01	-3.221226e-01	5.000000e-02
R	-1.454755e+00	1.024716e+01	-1.664102e+00	-4.901097e+00	-1.592934e+00	1.002120e+01	-1.519166e+00	1.025587e+01	-1.990935e+00	-4.781982e+00	1.137417e+00	6.833455e-02	8.191786e-02	1.885273e-01	2.074751e-01	6.035590e-01	-3.024960e-01	5.000000e-02
L	-1.555595e+00	1.003638e+01	-1.642535e+00	-4.873766e+00	-1.618749e+00	1.023736e+01	-1.617975e+00	1.001647e+01	-1.962215e+00	-4.796150e+00	2.335151e+00	6.831010e-02	8.175228e-02	1.892844e-01	2.070918e-01	5.744004e-01	-2.833652e-01	5.000000e-02
R	-1.637866e+00	9.809617e+00	-1.588257e+00	-4.837550e+00	-1.597015e+00	9.965538e+00	-1.715386e+00	9.776375e+00	-1.934975e+00	-4.809388e+00	7.011568e-01	6.835210e-02	8.160635e-02	1.902346e-01	2.066570e-01	5.447984e-01	-2.647591e-01	5.000000e-02
L	-1.718413e+00	9.589379e+00	-1.537461e+00	-4.824942e+00	-1.733813e+00	9.713470e+00	-1.811474e+00	9.535641e+00	-1.909235e+00	-4.821717e+00	8.174333e-01	6.847614e-02	8.150795e-02	1.913723e-01	2.062170e-01	5.148005e-01	-2.465725e-01	5.000000e-02
R	-1.827474e+00	9.338131e+00	-1.544699e+00	-4.886704e+00	-2.271911e+00	9.373161e+00	-1.906314e+00	9.294310e+00	-1.885015e+00	-4.833160e+00	2.837473e+00	6.852336e-02	8.138509e-02	1.922471e-01	2.058091e-01	4.843998e-01	-2.288628e-01	5.000000e-02
L	-1.918190e+00	9.043538e+00	-1.515189e+00	-4.977230e+00	-1.938328e+00	8.770285e+00	-1.999983e+00	9.052426e+00	-1.862331e+00	-4.843738e+00	3.957398e+00	6.858474e-02	8.121526e-02	1.931617e-01	2.055574e-01	4.536796e-01	-2.115631e-01	5.000000e-02
R	-1.996957e+00	8.823970e+00	-1.472558e+00	-4.903865e+00	-1.965655e+00	9.132736e+00	-2.092558e+00	8.810032e+00	-1.841199e+00	-4.853471e+00	2.124540e+00	6.872048e-02	8.104950e-02	1.942310e-01	2.051511e-01	4.226398e-01	-1.946545e-01	5.000000e-02
L	-2.097532e+00	8.570602e+00	-1.474045e+00	-4.934798e+00	-2.176802e+00	8.541096e+00	-2.184116e+00	8.567169e+00	-1.821636e+00	-4.862378e+00	4.278511e-01	6.880489e-02	8.088007e-02	1.951239e-01	2.047751e-01	3.912616e-01	-1.781464e-01	5.000000e-02
R	-2.220367e+00	8.317613e+00	-1.522253e+00	-4.950249e+00	-2.658625e+00	8.194774e+00	-2.274737e+00	8.323878e+00	-1.803653e+00	-4.870475e+00	3.541220e+00	6.875103e-02	8.071240e-02	1.955624e-01	2.044129e-01	3.596592e-01	-1.619339e-01	5.000000e-02
L	-2.274302e+00	8.084663e+00	-1.435596e+00	-4.939992e+00	-2.218754e+00	8.153395e+00	-2.364500e+00	8.080199e+00	-1.787265e+00	-4.877779e+00	4.440739e-01	6.885383e-02	8.054529e-02	1.964666e-01	2.040277e-01	3.277612e-01	-1.460838e-01	5.000000e-02
R	-2.334018e+00	7.875545e+00	-1.370454e+00	-4.874040e+00	-2.272998e+00	8.523150e+00	-2.453484e+00	7.836172e+00	-1.772481e+00	-4.884304e+00	5.441557e+00	6.913925e-02	8.041854e-02	1.977562e-01	2.036068e-01	2.956796e-01	-1.305008e-01	5.000000e-02
L	-2.449624e+00	7.622230e+00	-1.415813e+00	-4.909238e+00	-2.596742e+00	7.602881e+00	-2.541771e+00	7.591835e+00	-1.759313e+00	-4.890064e+00	1.301851e+00	6.924959e-02	8.027658e-02	1.985752e-01	2.031912e-01	2.633595e-01	-1.151943e-01	5.000000e-02
R	-2.597288e+00	7.390690e+00	-1.531622e+00	-4.833975e+00	-3.082565e+00	7.388735e+00	-2.629442e+00	7.347226e+00	-1.747769e+00	-4.895069e+00	7.356514e+00	6.913819e-02	8.016022e-02	1.986504e-01	2.028121e-01	2.308798e-01	-1.001072e-01	5.000000e-02
L	-2.704989e+00	7.132020e+00	-1.560840e+00	-4.873114e+00	-2.798651e+00	7.064004e+00	-2.716576e+00	7.102382e+00	-1.737856e+00	-4.899332e+00	7.793282e-01	6.900092e-02	8.001887e-02	1.985669e-01	2.024047e-01	1.982594e-01	-8.525848e-02	5.000000e-02
R	-2.771565e+00	6.900275e+00	-1.506460e+00	-4.875817e+00	-2.794116e+00	7.208175e+00	-2.803258e+00	6.857341e+00	-1.729583e+00	-4.902861e+00	1.247911e+00	6.889017e-02	7.990296e-02	1.986729e-01	2.020002e-01	1.654601e-01	-7.058144e-02	5.000000e-02
L	-2.817437e+00	6.693588e+00	-1.418395e+00	-4.824895e+00	-2.746508e+00	6.868668e+00	-2.889567e+00	6.612138e+00	-1.722953e+00	-4.905662e+00	1.965727e+00	6.890360e-02	7.990929e-02	1.992151e-01	2.016564e-01	1.326013e-01	-5.601883e-02	5.000000e-02
R	-2.876045e+00	6.476509e+00	-1.375886e+00	-4.729115e+00	-2.576725e+00	6.367548e+00	-2.975588e+00	6.366810e+00	-1.717972e+00	-4.907743e+00	3.993231e+00	6.905445e-02	8.005167e-02	1.999962e-01	2.015688e-01	9.961843e-02	-4.161835e-02	5.000000e-02
L	-2.935308e+00	6.239601e+00	-1.329287e+00	-4.736135e+00	-2.902166e+00	6.229886e+00	-3.061402e+00	6.121393e+00	-1.714642e+00	-4.909108e+00	6.618472e-02	6.937737e-02	8.024120e-02	2.010826e-01	2.014621e-01	6.659984e-02	-2.730370e-02	5.000000e-02
R	-3.053513e+00	5.992468e+00	-1.397187e+00	-4.771557e+00	-3.501724e+00	6.107957e+00	-3.147091e+00	5.875923e+00	-1.712966e+00	-4.909760e+00	4.267152e+00	6.949097e-02	8.041907e-02	2.016714e-01	2.012487e-01	3.352165e-02	-1.303673e-02	5.000000e-02
L	-3.141064e+00	5.715053e+00	-1.407189e+00	-4.842519e+00	-3.177805e+00	5.531013e+00	-3.232740e+00	5.630435e+00	-1.712946e+00	-4.909701e+00	1.912610e+00	6.959339e-02	8.043623e-02	2.021924e-01	2.008921e-01	3.981590e-04	1.182556e-03	5.000000e-02
R	-3.247593e+00	5.469598e+00	-1.470028e+00	-4.803533e+00	-3.197357e+00	5.190926e+00	-3.318429e+00	5.384965e+00	-1.714580e+00	-4.908930e+00	3.201358e+00	6.959836e-02	8.045332e-02	2.023780e-01	2.006030e-01	-3.268003e-02	1.542091e-02	5.000000e-02
L	-3.346270e+00	5.205087e+00	-1.500942e+00	-4.853358e+00	-3.430309e+00	5.105070e+00	-3.404243e+00	5.139548e+00	-1.717867e+00	-4.907446e+00	9.623871e-01	6.955624e-02	8.039982e-02	2.024376e-01	2.002351e-01	-6.573915e-02	2.967834e-02	5.000000e-02
R	-3.420429e+00	4.959865e+00	-1.479806e+00	-4.867303e+00	-3.428097e+00	4.946441e+00	-3.490264e+00	4.894220e+00	-1.722807e+00	-4.905246e+00	1.919784e-02	6.955734e-02	8.034704e-02	2.026132e-01	1.998547e-01	-9.880066e-02	4.400253e-02	5.000000e-02
L	-3.537428e+00	4.677314e+00	-1.547534e+00	-4.946956e+00	-3.694351e+00	4.521963e+00	-3.576574e+00	4.649018e+00	-1.729394e+00	-4.902326e+00	2.740581e+00	6.946409e-02	8.020892e-02	2.025360e-01	1.994820e-01	-1.317382e-01	5.839348e-02	5.000000e-02
R	-3.648536e+00	4.423577e+00	-1.626078e+00	-4.917444e+00	-3.505010e+00	4.176431e+00	-3.663255e+00	4.403976e+00	-1.737625e+00	-4.898679e+00	3.145811e+00	6.933439e-02	8.006148e-02	2.022602e-01	1.990955e-01	-1.646209e-01	7.294655e-02	5.000000e-02
L	-3.781785e+00	4.147957e+00	-1.720051e+00	-4.982988e+00	-4.002383e+00	4.046836e+00	-3.750390e+00	4.159132e+00	-1.747494e+00	-4.894300e+00	3.262587e+00	6.922707e-02	7.990861e-02	2.018736e-01	1.987848e-01	-1.973796e-01	8.757591e-02	5.000000e-02
R	-3.868791e+00	3.907200e+00	-1.708308e+00	-4.980245e+00	-4.064470e+00	4.109769e+00	-3.838060e+00	3.914523e+00	-1.758994e+00	-4.889177e+00	9.696575e-01	6.911926e-02	7.975490e-02	2.015067e-01	1.984801e-01	-2.300000e-01	1.024628e-01	5.000000e-02
L	-3.939737e+00	3.676386e+00	-1.672240e+00	-4.947611e+00	-3.880532e+00	3.751771e+00	-3.926347e+00	3.670186e+00	-1.772118e+00	-4.883302e+00	5.067929e-01	6.899071e-02	7.960172e-02	2.012130e-01	1.981369e-01	-2.624798e-01	1.174927e-01	5.000000e-02
R	-4.041613e+00	3.470895e+00	-1.720861e+00	-4.851689e+00	-4.237290e+00	3.888781e+00	-4.015331e+00	3.426159e+00	-1.786856e+00	-4.876663e+00	4.830256e+00	6.887720e-02	7.949692e-02	2.008674e-01	1.977616e-01	-2.947617e-01	1.327801e-01	5.000000e-02
L	-4.131532e+00	3.226463e+00	-1.726117e+00	-4.857125e+00	-4.151192e+00	3.219682e+00	-4.105094e+00	3.182480e+00	-1.803198e+00	-4.869246e+00	2.322877e-02	6.876460e-02	7.939117e-02	2.005390e-01	1.973838e-01	-3.268385e-01	1.483440e-01	5.000000e-02
R	-4.251556e+00	2.967343e+00	-1.814677e+00	-4.872888e+00	-4.274673e+00	2.881872e+00	-4.195715e+00	2.939189e+00	-1.821133e+00	-4.861036e+00	1.514252e+00	6.871989e-02	7.925860e-02	2.001563e-01	1.970081e-01	-3.587007e-01	1.642036e-01	5.000000e-02
L	-4.341432e+00	2.692576e+00	-1.820318e+00	-4.927548e+00	-4.324508e+00	2.550338e+00	-4.287274e+00	2.696326e+00	-1.840648e+00	-4.852019e+00	1.110191e+00	6.867037e-02	7.910812e-02	1.997794e-01	1.966883e-01	-3.903007e-01	1.803398e-01	5.000000e-02
R	-4.432075e+00	2.442070e+00	-1.823075e+00	-4.933937e+00	-4.384806e+00	2.399888e+00	-4.379848e+00	2.453932e+00	-1.861730e+00	-4.842177e+00	5.612811e-02	6.861552e-02	7.896152e-02	1.994148e-01	1.963967e-01	-4.216385e-01	1.968384e-01	5.000000e-02
L	-4.537064e+00	2.176302e+00	-1.851107e+00	-4.973523e+00	-4.612230e+00	2.091916e+00	-4.473517e+00	2.212048e+00	-1.884364e+00	-4.831491e+00	6.856316e-01	6.859710e-02	7.884298e-02	1.990487e-01	1.962199e-01	-4.526806e-01	2.137184e-01	5.000000e-02
R	-4.647784e+00	1.939020e+00	-1.940331e+00	-4.934606e+00	-4.292574e+00	1.928541e+00	-4.568357e+00	1.970717e+00	-1.908533e+00	-4.819942e+00	4.901259e+00	6.864101e-02	7.871864e-02	1.986838e-01	1.959768e-01	-4.833794e-01	2.309799e-01	5.000000e-02
L	-4.763009e+00	1.664034e+00	-1.982766e+00	-4.990765e+00	-4.868289e+00	1.534418e+00	-4.664445e+00	1.729983e+00	-1.934219e+00	-4.807509e+00	1.487325e+00	6.877738e-02	7.867468e-02	1.983336e-01	1.959307e-01	-5.137205e-01	2.486610e-01	5.000000e-02
R	-4.888795e+00	1.408590e+00	-2.073558e+00	-4.998694e+00	-4.981646e+00	1.436106e+00	-4.761856e+00	1.489891e+00	-1.961404e+00	-4.794169e+00	1.142174e+00	6.908547e-02	7.868464e-02	1.980817e-01	1.959635e-01	-5.436993e-01	2.667999e-01	5.000000e-02
L	-4.945687e+00	1.179732e+00	-2.009684e+00	-4.938897e+00	-4.667788e+00	1.286427e+00	-4.860665e+00	1.250487e+00	-1.990068e+00	-4.779901e+00	4.618913e+00	6.915152e-02	7.865664e-02	1.977168e-01	1.958390e-01	-5.732798e-01	2.853584e-01	5.000000e-02
R	-5.042003e+00	9.638894e-01	-2.015095e+00	-4.871441e+00	-4.985940e+00	1.108938e+00	-4.960945e+00	1.011817e+00	-2.020190e+00	-4.764679e+00	1.205737e+00	6.919940e-02	7.856501e-02	1.973506e-01	1.955839e-01	-6.024408e-01	3.044414e-01	5.000000e-02
L	-5.101430e+00	7.363899e-01	-1.963370e+00	-4.823418e+00	-4.854981e+00	8.256615e-01	-5.062768e+00	7.739301e-01	-2.051745e+00	-4.748478e+00	3.572262e+00	6.911152e-02	7.845307e-02	1.970593e-01	1.952758e-01	-6.310987e-01	3.240204e-01	5.000000e-02
R	-5.198468e+00	4.374457e-01	-1.993760e+00	-4.936966e+00	-4.847363e+00	1.810098e-01	-5.166206e+00	5.368762e-01	-2.084711e+00	-4.731272e+00	5.004658e+00	6.901209e-02	7.854046e-02	1.967740e-01	1.953151e-01	-6.593227e-01	3.441143e-01	5.000000e-02
L	-5.272954e+00	2.003788e-01	-1.966690e+00	-4.907139e+00	-5.123096e+00	2.573111e-01	-5.271329e+00	3.007060e-01	-2.119061e+00	-4.713034e+00	1.335751e+00	6.888565e-02	7.863128e-02	1.966297e-01	1.953107e-01	-6.869984e-01	3.647613e-01	5.000000e-02
R	-5.383421e+00	-3.309558e-02	-1.969370e+00	-4.874646e+00	-5.998087e+00	-2.907652e-01	-5.378204e+00	6.547190e-02	-2.154769e+00	-4.693737e+00	5.891573e+00	6.876055e-02	7.871322e-02	1.965898e-01	1.952601e-01	-7.141590e-01	3.859425e-01	5.000000e-02
L	-5.455395e+00	-2.669329e-01	-1.939708e+00	-4.846458e+00	-5.299723e+00	-2.129817e-01	-5.486900e+00	-1.687723e-01	-2.191805e+00	-4.673350e+00	1.414048e+00	6.866171e-02	7.879263e-02	1.968200e-01	1.951841e-01	-7.407188e-01	4.077434e-01	5.000000e-02
R	-5.572828e+00	-4.518481e-01	-2.004701e+00	-4.739021e+00	-5.644467e+00	-1.445225e-01	-5.597482e+00	-4.019714e-01	-2.230141e+00	-4.651846e+00	4.259141e+00	6.855327e-02	7.870704e-02	1.969312e-01	1.949008e-01	-7.667208e-01	4.300785e-01	5.000000e-02
L	-5.706187e+00	-6.366480e-01	-2.075730e+00	-4.635596e+00	-5.853586e+00	-4.458011e-01	-5.710014e+00	-6.340686e-01	-2.269743e+00	-4.629193e+00	3.240299e+00	6.842981e-02	7.856500e-02	1.969208e-01	1.945491e-01	-7.920408e-01	4.530621e-01	5.000000e-02
R	-5.818974e+00	-8.740765e-01	-2.167556e+00	-4.668463e+00	-5.309474e+00	-7.244682e-01	-5.824559e+00	-8.650057e-01	-2.310579e+00	-4.605362e+00	6.075320e+00	6.830744e-02	7.842545e-02	1.967534e-01	1.942357e-01	-8.167219e-01	4.766178e-01	5.000000e-02
L	-5.916551e+00	-1.139681e+00	-2.166588e+00	-4.720604e+00	-5.878354e+00	-1.268630e+00	-5.941177e+00	-1.094723e+00	-2.352615e+00	-4.580321e+00	1.009300e+00	6.820085e-02	7.833103e-02	1.967160e-01	1.940691e-01	-8.407211e-01	5.008221e-01	5.000000e-02
